mu,nu,psi,H,Combination
0.0,0.25,0.75,0.3442208955054911,Susceptible-Highly Susceptible
0.0,0.25,0.8,0.19224992905246577,Immune-Susceptible
0.0,0.25,0.8,0.3773144851868864,Immune-Highly Susceptible
0.0,0.25,0.8,0.3443142831429256,Susceptible-Highly Susceptible
0.0,0.25,0.85,0.20611949755836842,Immune-Susceptible
0.0,0.25,0.85,0.4490211950595879,Immune-Highly Susceptible
0.0,0.25,0.85,0.381989513254224,Susceptible-Highly Susceptible
0.0,0.25,0.9,0.2252683551018666,Immune-Susceptible
0.0,0.25,0.9,0.43635884376849976,Immune-Highly Susceptible
0.0,0.25,0.9,0.37193637418356684,Susceptible-Highly Susceptible
0.0,0.25,0.95,0.2506993402679354,Immune-Susceptible
0.0,0.25,0.95,0.4387942423686184,Immune-Highly Susceptible
0.0,0.25,0.95,0.3857773608024243,Susceptible-Highly Susceptible
0.0,0.25,1.0,0.07177465910565481,Immune-Susceptible
0.0,0.25,1.0,0.08685964587953608,Immune-Highly Susceptible
0.0,0.25,1.0,0.0739843751417431,Susceptible-Highly Susceptible
0.0,0.3,0.0,0.12951397740749251,Immune-Susceptible
0.0,0.3,0.0,0.2538696744284105,Immune-Highly Susceptible
0.0,0.3,0.0,0.252506907162182,Susceptible-Highly Susceptible
0.0,0.3,0.05,0.11830489437961218,Immune-Susceptible
0.0,0.3,0.05,0.2587599048001167,Immune-Highly Susceptible
0.0,0.3,0.05,0.25623593257576616,Susceptible-Highly Susceptible
0.0,0.3,0.1,0.13149921340918422,Immune-Susceptible
0.0,0.3,0.1,0.28253447897151324,Immune-Highly Susceptible
0.0,0.3,0.1,0.26263728758417765,Susceptible-Highly Susceptible
0.0,0.3,0.15,0.1163633298606628,Immune-Susceptible
0.0,0.3,0.15,0.27768231029326834,Immune-Highly Susceptible
0.0,0.3,0.15,0.2637299657602261,Susceptible-Highly Susceptible
0.0,0.3,0.2,0.13216172238843826,Immune-Susceptible
0.0,0.3,0.2,0.2460766270839653,Immune-Highly Susceptible
0.0,0.3,0.2,0.2391597906870788,Susceptible-Highly Susceptible
0.0,0.3,0.25,0.13481814736529563,Immune-Susceptible
0.0,0.3,0.25,0.274307436143191,Immune-Highly Susceptible
0.0,0.3,0.25,0.26714795215740744,Susceptible-Highly Susceptible
0.0,0.3,0.3,0.12499437419478991,Immune-Susceptible
0.0,0.3,0.3,0.28803621729800566,Immune-Highly Susceptible
0.0,0.3,0.3,0.28063693801495865,Susceptible-Highly Susceptible
0.0,0.3,0.35,0.1509987549737938,Immune-Susceptible
0.0,0.3,0.35,0.273185527480634,Immune-Highly Susceptible
0.0,0.3,0.35,0.27293014159800294,Susceptible-Highly Susceptible
0.0,0.3,0.4,0.12821538454973008,Immune-Susceptible
0.0,0.3,0.4,0.278767119988419,Immune-Highly Susceptible
0.0,0.3,0.4,0.2722086863882846,Susceptible-Highly Susceptible
0.0,0.3,0.45,0.13193659693380824,Immune-Susceptible
0.0,0.3,0.45,0.29699883503137,Immune-Highly Susceptible
0.0,0.3,0.45,0.28711117351688514,Susceptible-Highly Susceptible
0.0,0.3,0.5,0.18088252924873352,Immune-Susceptible
0.0,0.3,0.5,0.3087282830449471,Immune-Highly Susceptible
0.0,0.3,0.5,0.2960069542994859,Susceptible-Highly Susceptible
0.0,0.3,0.55,0.1856166153549535,Immune-Susceptible
0.0,0.3,0.55,0.3315429286351559,Immune-Highly Susceptible
