mu,nu,psi,H,Combination
0.0,0.1,0.55,0.6817388999922536,Immune-Highly Susceptible
0.0,0.1,0.55,0.6354546824198999,Susceptible-Highly Susceptible
0.0,0.1,0.6,0.29708575421267225,Immune-Susceptible
0.0,0.1,0.6,0.6839988862502255,Immune-Highly Susceptible
0.0,0.1,0.6,0.6378525447992488,Susceptible-Highly Susceptible
0.0,0.1,0.65,0.3201481962239432,Immune-Susceptible
0.0,0.1,0.65,0.6954418222648365,Immune-Highly Susceptible
0.0,0.1,0.65,0.6487078599878858,Susceptible-Highly Susceptible
0.0,0.1,0.7,0.3253812831469065,Immune-Susceptible
0.0,0.1,0.7,0.7098295586409747,Immune-Highly Susceptible
0.0,0.1,0.7,0.635376514176559,Susceptible-Highly Susceptible
0.0,0.1,0.75,0.3456049081419386,Immune-Susceptible
0.0,0.1,0.75,0.7321547357083811,Immune-Highly Susceptible
0.0,0.1,0.75,0.6414178161157602,Susceptible-Highly Susceptible
0.0,0.1,0.8,0.3228499967938609,Immune-Susceptible
0.0,0.1,0.8,0.7621410897253176,Immune-Highly Susceptible
0.0,0.1,0.8,0.6683567848094114,Susceptible-Highly Susceptible
0.0,0.1,0.85,0.3576401589723694,Immune-Susceptible
0.0,0.1,0.85,0.7796364977164055,Immune-Highly Susceptible
0.0,0.1,0.85,0.6400308910119997,Susceptible-Highly Susceptible
0.0,0.1,0.9,0.3320020471166947,Immune-Susceptible
0.0,0.1,0.9,0.8074786036763515,Immune-Highly Susceptible
0.0,0.1,0.9,0.6167805048744861,Susceptible-Highly Susceptible
0.0,0.1,0.95,0.3956415273224915,Immune-Susceptible
0.0,0.1,0.95,0.7952936366564505,Immune-Highly Susceptible
0.0,0.1,0.95,0.48298448828072754,Susceptible-Highly Susceptible
0.0,0.1,1.0,0.08545152955299082,Immune-Susceptible
0.0,0.1,1.0,0.18956375670192965,Immune-Highly Susceptible
0.0,0.1,1.0,0.15249273360324164,Susceptible-Highly Susceptible
0.0,0.15,0.0,0.2481771752809941,Immune-Susceptible
0.0,0.15,0.0,0.6527621971584694,Immune-Highly Susceptible
0.0,0.15,0.0,0.6434038936343868,Susceptible-Highly Susceptible
0.0,0.15,0.05,0.27745200086796484,Immune-Susceptible
0.0,0.15,0.05,0.6388327353082153,Immune-Highly Susceptible
0.0,0.15,0.05,0.6334655883921689,Susceptible-Highly Susceptible
0.0,0.15,0.1,0.2683189012354778,Immune-Susceptible
0.0,0.15,0.1,0.6393102393117472,Immune-Highly Susceptible
0.0,0.15,0.1,0.6367101872713755,Susceptible-Highly Susceptible
0.0,0.15,0.15,0.270466262245743,Immune-Susceptible
