mu,nu,psi,H,Combination
0.0,0.1,0.2,0.2980308385017297,Immune-Highly Susceptible
0.0,0.1,0.2,0.29217203799683633,Susceptible-Highly Susceptible
0.0,0.1,0.25,0.1321610215666293,Immune-Susceptible
0.0,0.1,0.25,0.288947406297076,Immune-Highly Susceptible
0.0,0.1,0.25,0.2854916771716993,Susceptible-Highly Susceptible
0.0,0.1,0.30000000000000004,0.13498749647407005,Immune-Susceptible
0.0,0.1,0.30000000000000004,0.3198930163627375,Immune-Highly Susceptible
0.0,0.1,0.30000000000000004,0.3121633418031758,Susceptible-Highly Susceptible
0.0,0.1,0.35000000000000003,0.15988427987073717,Immune-Susceptible
0.0,0.1,0.35000000000000003,0.3042485431672348,Immune-Highly Susceptible
0.0,0.1,0.35000000000000003,0.29812129148161903,Susceptible-Highly Susceptible
0.0,0.1,0.4,0.13992470845388358,Immune-Susceptible
0.0,0.1,0.4,0.3109792624275313,Immune-Highly Susceptible
0.0,0.1,0.4,0.3001306268734826,Susceptible-Highly Susceptible
0.0,0.1,0.45,0.14370031638191597,Immune-Susceptible
0.0,0.1,0.45,0.3221977850853089,Immune-Highly Susceptible
0.0,0.1,0.45,0.314048056911395,Susceptible-Highly Susceptible
0.0,0.1,0.5,0.16038478645870777,Immune-Susceptible
0.0,0.1,0.5,0.34996003587537894,Immune-Highly Susceptible
0.0,0.1,0.5,0.33521104625720394,Susceptible-Highly Susceptible
0.0,0.1,0.55,0.17782105863400477,Immune-Susceptible
0.0,0.1,0.55,0.35947365224240907,Immune-Highly Susceptible
0.0,0.1,0.55,0.35581432451174333,Susceptible-Highly Susceptible
0.0,0.1,0.6000000000000001,0.18143438555094302,Immune-Susceptible
0.0,0.1,0.6000000000000001,0.3398325393498885,Immune-Highly Susceptible
0.0,0.1,0.6000000000000001,0.3402595042028166,Susceptible-Highly Susceptible
0.0,0.1,0.65,0.2297591360356125,Immune-Susceptible
0.0,0.1,0.65,0.34988742012407986,Immune-Highly Susceptible
0.0,0.1,0.65,0.3431935574936888,Susceptible-Highly Susceptible
0.0,0.1,0.7000000000000001,0.1748372174911616,Immune-Susceptible
0.0,0.1,0.7000000000000001,0.37051221604465245,Immune-Highly Susceptible
