mu,nu,psi,H,Combination
0.0,0.15000000000000002,0.8500000000000001,0.10974402746795761,Susceptible-Highly Susceptible
0.0,0.15000000000000002,0.9,0.7008227037856244,Immune-Susceptible
0.0,0.15000000000000002,0.9,0.7260289425990444,Immune-Highly Susceptible
0.0,0.15000000000000002,0.9,0.11401621778622845,Susceptible-Highly Susceptible
0.0,0.15000000000000002,0.9500000000000001,0.5715125768434723,Immune-Susceptible
0.0,0.15000000000000002,0.9500000000000001,0.5845133989902255,Immune-Highly Susceptible
0.0,0.15000000000000002,0.9500000000000001,0.2232218896323038,Susceptible-Highly Susceptible
0.0,0.2,0.0,0.7690648603925528,Immune-Susceptible
0.0,0.2,0.0,0.9459755436504171,Immune-Highly Susceptible
0.0,0.2,0.0,0.23456997855083112,Susceptible-Highly Susceptible
0.0,0.2,0.05,0.7694400118528212,Immune-Susceptible
0.0,0.2,0.05,0.9421495857295148,Immune-Highly Susceptible
0.0,0.2,0.05,0.22190840797533848,Susceptible-Highly Susceptible
0.0,0.2,0.1,0.7286059032674629,Immune-Susceptible
0.0,0.2,0.1,0.9391984573040757,Immune-Highly Susceptible
0.0,0.2,0.1,0.25708030847201985,Susceptible-Highly Susceptible
0.0,0.2,0.15000000000000002,0.7777325353801194,Immune-Susceptible
0.0,0.2,0.15000000000000002,0.9349857528926767,Immune-Highly Susceptible
0.0,0.2,0.15000000000000002,0.20198855470314342,Susceptible-Highly Susceptible
0.0,0.2,0.2,0.7750616147986271,Immune-Susceptible
0.0,0.2,0.2,0.9383527440568495,Immune-Highly Susceptible
0.0,0.2,0.2,0.2101435665202411,Susceptible-Highly Susceptible
0.0,0.2,0.25,0.7831901348151735,Immune-Susceptible
0.0,0.2,0.25,0.9390379786086752,Immune-Highly Susceptible
0.0,0.2,0.25,0.20889973221688687,Susceptible-Highly Susceptible
0.0,0.2,0.30000000000000004,0.7988127639318915,Immune-Susceptible
0.0,0.2,0.30000000000000004,0.9308276332240126,Immune-Highly Susceptible
0.0,0.2,0.30000000000000004,0.1951516109804112,Susceptible-Highly Susceptible
0.0,0.2,0.35000000000000003,0.7980415122977768,Immune-Susceptible
0.0,0.2,0.35000000000000003,0.9278886058321545,Immune-Highly Susceptible
0.0,0.2,0.35000000000000003,0.2011446156684193,Susceptible-Highly Susceptible
0.0,0.2,0.4,0.8030076729183839,Immune-Susceptible
0.0,0.2,0.4,0.9270778047851593,Immune-Highly Susceptible
0.0,0.2,0.4,0.19706967480329757,Susceptible-Highly Susceptible
0.0,0.2,0.45,0.782335437571152,Immune-Susceptible
0.0,0.2,0.45,0.9194154578381176,Immune-Highly Susceptible
0.0,0.2,0.45,0.22450762389366924,Susceptible-Highly Susceptible
0.0,0.2,0.5,0.793284799746905,Immune-Susceptible
0.0,0.2,0.5,0.9119790395412959,Immune-Highly Susceptible
0.0,0.2,0.5,0.20612112111675407,Susceptible-Highly Susceptible
0.0,0.2,0.55,0.7924484679028105,Immune-Susceptible
0.0,0.2,0.55,0.9054339002845442,Immune-Highly Susceptible
0.0,0.2,0.55,0.2077246760281981,Susceptible-Highly Susceptible
0.0,0.2,0.6000000000000001,0.7879938729199903,Immune-Susceptible
0.0,0.2,0.6000000000000001,0.8956201638079343,Immune-Highly Susceptible
0.0,0.2,0.6000000000000001,0.20565087943601734,Susceptible-Highly Susceptible
0.0,0.2,0.65,0.8138349074548283,Immune-Susceptible
0.0,0.2,0.65,0.883744062934915,Immune-Highly Susceptible
0.0,0.2,0.65,0.15627646574872492,Susceptible-Highly Susceptible
0.0,0.2,0.7000000000000001,0.7859441735906944,Immune-Susceptible
0.0,0.2,0.7000000000000001,0.8667037457374477,Immune-Highly Susceptible
0.0,0.2,0.7000000000000001,0.1709279556829048,Susceptible-Highly Susceptible
0.0,0.2,0.75,0.7783726519699377,Immune-Susceptible
0.0,0.2,0.75,0.8416404532833576,Immune-Highly Susceptible
0.0,0.2,0.75,0.1473030756657285,Susceptible-Highly Susceptible
